condition,beta,N,P,run_index,seed,tau,event,established,max_rho_std_early
b0.1550_N256,0.155,256,38,61,20273861,266.5,1,1,0.22459199689178846
b0.1550_N256,0.155,256,38,62,20273862,344.0,1,1,0.29249031861546737
b0.1550_N256,0.155,256,38,63,20273863,206.5,1,1,0.22319478971827902
b0.1550_N256,0.155,256,38,64,20273864,464.0,1,1,0.2828702428810421
b0.1550_N256,0.155,256,38,65,20273865,481.5,1,1,0.32264280664625955
b0.1550_N256,0.155,256,38,66,20273866,366.0,1,1,0.24454748058024126
b0.1550_N256,0.155,256,38,67,20273867,226.0,1,1,0.2109223753295806
b0.1550_N256,0.155,256,38,68,20273868,348.0,1,1,0.29425068515190456
b0.1550_N256,0.155,256,38,69,20273869,206.0,1,1,0.2633097547862038
b0.1550_N256,0.155,256,38,70,20273870,149.0,1,1,0.20966111175316407
b0.1550_N256,0.155,256,38,71,20273871,364.0,1,1,0.23839121318067152
b0.1550_N256,0.155,256,38,72,20273872,176.0,1,1,0.23685022533971434
b0.1550_N256,0.155,256,38,73,20273873,168.5,1,1,0.2201879023166095
b0.1550_N256,0.155,256,38,74,20273874,214.5,1,1,0.18121704455917234
b0.1550_N256,0.155,256,38,75,20273875,104.5,1,1,0.1914244683216957
b0.1550_N256,0.155,256,38,76,20273876,150.0,1,1,0.14766124614886314
b0.1550_N256,0.155,256,38,77,20273877,152.5,1,1,0.15240985743204932
b0.1550_N256,0.155,256,38,78,20273878,136.0,1,1,0.20002884920069344
b0.1550_N256,0.155,256,38,79,20273879,153.5,1,1,0.20092420259207844
b0.1550_N256,0.155,256,38,80,20273880,150.0,1,1,0.20985410818887607
b0.1550_N256,0.155,256,38,81,20273881,341.0,1,1,0.2613234890969442
b0.1550_N256,0.155,256,38,82,20273882,226.5,1,1,0.22872208468231314
b0.1550_N256,0.155,256,38,83,20273883,201.0,1,1,0.23326520784006666
b0.1550_N256,0.155,256,38,84,20273884,121.5,1,1,0.19366993029007165
b0.1550_N256,0.155,256,38,85,20273885,396.5,1,1,0.26406658775853464
b0.1550_N256,0.155,256,38,86,20273886,203.0,1,1,0.22990458587837637
b0.1550_N256,0.155,256,38,87,20273887,210.5,1,1,0.24030458290553605
b0.1550_N256,0.155,256,38,88,20273888,171.5,1,1,0.21729481082768648
b0.1550_N256,0.155,256,38,89,20273889,268.5,1,1,0.24419624722099467
b0.1550_N256,0.155,256,38,90,20273890,286.5,1,1,0.33552521733696217
b0.1550_N256,0.155,256,38,91,20273891,183.0,1,1,0.2093175495004546
b0.1550_N256,0.155,256,38,92,20273892,222.0,1,1,0.22997214117318143
b0.1550_N256,0.155,256,38,93,20273893,294.5,1,1,0.24004064963310154
b0.1550_N256,0.155,256,38,94,20273894,234.0,1,1,0.2430482956525861
b0.1550_N256,0.155,256,38,95,20273895,179.5,1,1,0.2373445490157377
b0.1550_N256,0.155,256,38,96,20273896,376.0,1,1,0.24836607937702213
b0.1550_N256,0.155,256,38,97,20273897,353.0,1,1,0.29034908172481205
b0.1550_N256,0.155,256,38,98,20273898,208.0,1,1,0.24841880548098552
b0.1550_N256,0.155,256,38,99,20273899,233.0,1,1,0.2571148609124505
b0.1150_N64,0.115,64,10,0,20273900,255.0,1,1,0.21652081475933455
b0.1150_N64,0.115,64,10,1,20273901,383.5,1,1,0.22121673753728296
b0.1150_N64,0.115,64,10,2,20273902,2398.5,1,1,0.2900109575260289
b0.1150_N64,0.115,64,10,3,20273903,194.5,1,1,0.24262999430140172
b0.1150_N64,0.115,64,10,4,20273904,457.5,1,1,0.2330929791481091
b0.1150_N64,0.115,64,10,5,20273905,270.0,1,1,0.22575124352805112
b0.1150_N64,0.115,64,10,6,20273906,1452.0,1,1,0.28506878293719945
b0.1150_N64,0.115,64,10,7,20273907,244.0,1,1,0.24192468210189524
b0.1150_N64,0.115,64,10,8,20273908,949.5,1,1,0.272171957680701
b0.1150_N64,0.115,64,10,9,20273909,247.5,1,1,0.23807649926126787
b0.1150_N64,0.115,64,10,10,20273910,327.5,1,1,0.26867308870160156
b0.1150_N64,0.115,64,10,11,20273911,320.0,1,1,0.22373069525359218
b0.1150_N64,0.115,64,10,12,20273912,668.5,1,1,0.2894225489976072
b0.1150_N64,0.115,64,10,13,20273913,758.5,1,1,0.2687862777396921
b0.1150_N64,0.115,64,10,14,20273914,769.0,1,1,0.25662992927224043
b0.1150_N64,0.115,64,10,15,20273915,1316.0,1,1,0.28195082346767975
b0.1150_N64,0.115,64,10,16,20273916,779.5,1,1,0.28442004628338724
b0.1150_N64,0.115,64,10,17,20273917,862.5,1,1,0.27779255024717636
b0.1150_N64,0.115,64,10,18,20273918,1377.5,1,1,0.29474438171907685
b0.1150_N64,0.115,64,10,19,20273919,421.5,1,1,0.2690260043649506
b0.1150_N64,0.115,64,10,20,20273920,487.0,1,1,0.2606209476387436
b0.1150_N64,0.115,64,10,21,20273921,891.0,1,1,0.27004809314450506
b0.1150_N64,0.115,64,10,22,20273922,870.0,1,1,0.27881021223813346
b0.1150_N64,0.115,64,10,23,20273923,795.5,1,1,0.27631956069704827
b0.1150_N64,0.115,64,10,24,20273924,258.0,1,1,0.21486042433457145
b0.1150_N64,0.115,64,10,25,20273925,611.5,1,1,0.29256734265743795
b0.1150_N64,0.115,64,10,26,20273926,698.0,1,1,0.26256462513730905
b0.1150_N64,0.115,64,10,27,20273927,1897.5,1,1,0.2824691371223676
b0.1150_N64,0.115,64,10,28,20273928,813.0,1,1,0.2852074510285098
b0.1150_N64,0.115,64,10,29,20273929,595.0,1,1,0.2585780399493702
b0.1150_N64,0.115,64,10,30,20273930,1280.0,1,1,0.24636749974896435
b0.1150_N64,0.115,64,10,31,20273931,480.5,1,1,0.2602093889023743
b0.1150_N64,0.115,64,10,32,20273932,274.0,1,1,0.21886914427332027
b0.1150_N64,0.115,64,10,33,20273933,2328.0,1,1,0.284262072845254
b0.1150_N64,0.115,64,10,34,20273934,325.0,1,1,0.21925237927508215
b0.1150_N64,0.115,64,10,35,20273935,747.0,1,1,0.25805686763803
b0.1150_N64,0.115,64,10,36,20273936,3992.0,1,1,0.2774511059979076
b0.1150_N64,0.115,64,10,37,20273937,320.5,1,1,0.25571329948575433
b0.1150_N64,0.115,64,10,38,20273938,1123.5,1,1,0.27466657007071354
b0.1150_N64,0.115,64,10,39,20273939,269.5,1,1,0.2500119956150706
b0.1150_N64,0.115,64,10,40,20273940,283.5,1,1,0.22234479316916553
b0.1150_N64,0.115,64,10,41,20273941,855.0,1,1,0.2726958511957516
b0.1150_N64,0.115,64,10,42,20273942,1498.5,1,1,0.26368367321319375
b0.1150_N64,0.115,64,10,43,20273943,571.5,1,1,0.25704185720125144
b0.1150_N64,0.115,64,10,44,20273944,558.5,1,1,0.24968916648190434
b0.1150_N64,0.115,64,10,45,20273945,1802.5,1,1,0.3071662154819391
b0.1150_N64,0.115,64,10,46,20273946,519.5,1,1,0.2756093068061233
b0.1150_N64,0.115,64,10,47,20273947,922.5,1,1,0.2552144473389829
b0.1150_N64,0.115,64,10,48,20273948,1040.0,1,1,0.30182821527552917
b0.1150_N64,0.115,64,10,49,20273949,357.5,1,1,0.26017951282986723
b0.1150_N64,0.115,64,10,50,20273950,386.5,1,1,0.24240289850294436
b0.1150_N64,0.115,64,10,51,20273951,617.0,1,1,0.2734160675126479
b0.1150_N64,0.115,64,10,52,20273952,893.0,1,1,0.2608541576807868
b0.1150_N64,0.115,64,10,53,20273953,294.5,1,1,0.22166087288247055
b0.1150_N64,0.115,64,10,54,20273954,298.5,1,1,0.22712881414009453
b0.1150_N64,0.115,64,10,55,20273955,360.5,1,1,0.24020426851349622
b0.1150_N64,0.115,64,10,56,20273956,1584.0,1,1,0.275451882069487
b0.1150_N64,0.115,64,10,57,20273957,197.0,1,1,0.20966709627770494
b0.1150_N64,0.115,64,10,58,20273958,155.0,1,1,0.191938647786621
b0.1150_N64,0.115,64,10,59,20273959,858.0,1,1,0.2719132389697533
b0.1150_N64,0.115,64,10,60,20273960,991.0,1,1,0.2859581374189182
b0.1150_N64,0.115,64,10,61,20273961,1213.5,1,1,0.24977690926958615
b0.1150_N64,0.115,64,10,62,20273962,755.5,1,1,0.2969153012569209
b0.1150_N64,0.115,64,10,63,20273963,426.5,1,1,0.25955089149712474
b0.1150_N64,0.115,64,10,64,20273964,284.5,1,1,0.23747235814434928
b0.1150_N64,0.115,64,10,65,20273965,350.5,1,1,0.28210391652716044
b0.1150_N64,0.115,64,10,66,20273966,809.5,1,1,0.2637590165294731
b0.1150_N64,0.115,64,10,67,20273967,1072.0,1,1,0.27336419393605405
b0.1150_N64,0.115,64,10,68,20273968,564.5,1,1,0.26160871619267195
b0.1150_N64,0.115,64,10,69,20273969,334.5,1,1,0.2766395511339305
b0.1150_N64,0.115,64,10,70,20273970,485.5,1,1,0.2340066648806352
b0.1150_N64,0.115,64,10,71,20273971,715.0,1,1,0.29230504082469555
b0.1150_N64,0.115,64,10,72,20273972,1046.5,1,1,0.24823208040736233
b0.1150_N64,0.115,64,10,73,20273973,309.0,1,1,0.25967300675024735
b0.1150_N64,0.115,64,10,74,20273974,395.5,1,1,0.2258705204038511
b0.1150_N64,0.115,64,10,75,20273975,633.0,1,1,0.2537715181818003
b0.1150_N64,0.115,64,10,76,20273976,275.0,1,1,0.26491664548560484
b0.1150_N64,0.115,64,10,77,20273977,224.5,1,1,0.21218561375157105
b0.1150_N64,0.115,64,10,78,20273978,573.5,1,1,0.2742977664506093
b0.1150_N64,0.115,64,10,79,20273979,285.0,1,1,0.24044520014383344
b0.1150_N64,0.115,64,10,80,20273980,565.0,1,1,0.27389624288760495
b0.1150_N64,0.115,64,10,81,20273981,329.0,1,1,0.2522526224856865
b0.1150_N64,0.115,64,10,82,20273982,594.5,1,1,0.259078457058376
b0.1150_N64,0.115,64,10,83,20273983,1540.5,1,1,0.28653784389937975
b0.1150_N64,0.115,64,10,84,20273984,460.5,1,1,0.2565171385195654
b0.1150_N64,0.115,64,10,85,20273985,780.5,1,1,0.264338698259113
b0.1150_N64,0.115,64,10,86,20273986,1249.0,1,1,0.2793820188886646
b0.1150_N64,0.115,64,10,87,20273987,193.0,1,1,0.20989861700741885
b0.1150_N64,0.115,64,10,88,20273988,922.5,1,1,0.2693376609508484
b0.1150_N64,0.115,64,10,89,20273989,890.0,1,1,0.2763181839892186
b0.1150_N64,0.115,64,10,90,20273990,654.5,1,1,0.27816607974091817
b0.1150_N64,0.115,64,10,91,20273991,1334.0,1,1,0.295876900339921
b0.1150_N64,0.115,64,10,92,20273992,384.5,1,1,0.26945949029022936
b0.1150_N64,0.115,64,10,93,20273993,223.0,1,1,0.18539290741371348
b0.1150_N64,0.115,64,10,94,20273994,844.0,1,1,0.2851820895043715
b0.1150_N64,0.115,64,10,95,20273995,1400.0,1,1,0.2995678874017294
b0.1150_N64,0.115,64,10,96,20273996,1082.0,1,1,0.2615315537377544
b0.1150_N64,0.115,64,10,97,20273997,615.0,1,1,0.26412904608695204
b0.1150_N64,0.115,64,10,98,20273998,393.5,1,1,0.22135181965131967
b0.1150_N64,0.115,64,10,99,20273999,360.5,1,1,0.23222391458940947
b0.1150_N128,0.115,128,19,0,20274000,427.5,1,1,0.21696208740470732
b0.1150_N128,0.115,128,19,1,20274001,762.0,1,1,0.2643937324034288
b0.1150_N128,0.115,128,19,2,20274002,1352.5,1,1,0.2905678629524053
b0.1150_N128,0.115,128,19,3,20274003,334.5,1,1,0.2403313296956061
b0.1150_N128,0.115,128,19,4,20274004,566.0,1,1,0.2734549383850168
b0.1150_N128,0.115,128,19,5,20274005,1245.0,1,1,0.2631663616497888
b0.1150_N128,0.115,128,19,6,20274006,319.0,1,1,0.2317725429056842
b0.1150_N128,0.115,128,19,7,20274007,672.0,1,1,0.2684994283849713
b0.1150_N128,0.115,128,19,8,20274008,340.0,1,1,0.22649037730310026
b0.1150_N128,0.115,128,19,9,20274009,318.0,1,1,0.2573956516676678
b0.1150_N128,0.115,128,19,10,20274010,3362.5,1,1,0.3095196506343846
b0.1150_N128,0.115,128,19,11,20274011,1021.5,1,1,0.25689362302890406
b0.1150_N128,0.115,128,19,12,20274012,402.5,1,1,0.2368101127818508
b0.1150_N128,0.115,128,19,13,20274013,477.5,1,1,0.2288704874277227
b0.1150_N128,0.115,128,19,14,20274014,275.0,1,1,0.21625627771862205
b0.1150_N128,0.115,128,19,15,20274015,204.5,1,1,0.1915238513562525
b0.1150_N128,0.115,128,19,16,20274016,382.0,1,1,0.27227909473294637
b0.1150_N128,0.115,128,19,17,20274017,640.0,1,1,0.259532108383484
b0.1150_N128,0.115,128,19,18,20274018,118.5,1,1,0.22253385102273995
b0.1150_N128,0.115,128,19,19,20274019,1864.5,1,1,0.2846531165391062
b0.1150_N128,0.115,128,19,20,20274020,739.0,1,1,0.31725968690894757
b0.1150_N128,0.115,128,19,21,20274021,246.5,1,1,0.21038373627020784
b0.1150_N128,0.115,128,19,22,20274022,1788.5,1,1,0.2825230414878181
b0.1150_N128,0.115,128,19,23,20274023,160.5,1,1,0.16107352685676
b0.1150_N128,0.115,128,19,24,20274024,283.5,1,1,0.2324940154880656
b0.1150_N128,0.115,128,19,25,20274025,1489.5,1,1,0.30102501924662545
b0.1150_N128,0.115,128,19,26,20274026,255.5,1,1,0.2251640366108896
b0.1150_N128,0.115,128,19,27,20274027,277.5,1,1,0.22653752807672087
b0.1150_N128,0.115,128,19,28,20274028,627.5,1,1,0.22688826243437077
b0.1150_N128,0.115,128,19,29,20274029,503.0,1,1,0.29540223524299636
b0.1150_N128,0.115,128,19,30,20274030,681.5,1,1,0.284005956380316
b0.1150_N128,0.115,128,19,31,20274031,1665.5,1,1,0.2981901348559378
b0.1150_N128,0.115,128,19,32,20274032,291.5,1,1,0.24862203227260748
b0.1150_N128,0.115,128,19,33,20274033,165.5,1,1,0.23135982862463406
b0.1150_N128,0.115,128,19,34,20274034,992.5,1,1,0.27175800264228284
b0.1150_N128,0.115,128,19,35,20274035,665.0,1,1,0.23446967890898673
b0.1150_N128,0.115,128,19,36,20274036,1398.0,1,1,0.27485922143320674
b0.1150_N128,0.115,128,19,37,20274037,1797.5,1,1,0.2741822973561649
b0.1150_N128,0.115,128,19,38,20274038,484.0,1,1,0.2516260019952267
b0.1150_N128,0.115,128,19,39,20274039,959.5,1,1,0.24723868320021977
b0.1150_N128,0.115,128,19,40,20274040,800.0,1,1,0.2753155317449624
b0.1150_N128,0.115,128,19,41,20274041,309.0,1,1,0.24894740783996674
b0.1150_N128,0.115,128,19,42,20274042,2072.5,1,1,0.28194474719324747
b0.1150_N128,0.115,128,19,43,20274043,466.5,1,1,0.2650154190447821
b0.1150_N128,0.115,128,19,44,20274044,743.5,1,1,0.23475699377006187
b0.1150_N128,0.115,128,19,45,20274045,461.0,1,1,0.25915232963121193
b0.1150_N128,0.115,128,19,46,20274046,1398.0,1,1,0.27428889671711276
b0.1150_N128,0.115,128,19,47,20274047,289.0,1,1,0.21597332078331583
b0.1150_N128,0.115,128,19,48,20274048,677.0,1,1,0.2593753725637246
b0.1150_N128,0.115,128,19,49,20274049,534.0,1,1,0.24415947343446578
b0.1150_N128,0.115,128,19,50,20274050,522.5,1,1,0.2697633195112653
b0.1150_N128,0.115,128,19,51,20274051,846.5,1,1,0.2681159854871469
b0.1150_N128,0.115,128,19,52,20274052,230.0,1,1,0.2409040563756365
b0.1150_N128,0.115,128,19,53,20274053,942.0,1,1,0.2494495066206431
b0.1150_N128,0.115,128,19,54,20274054,304.0,1,1,0.21172534548822414
b0.1150_N128,0.115,128,19,55,20274055,914.5,1,1,0.2758874645095162
b0.1150_N128,0.115,128,19,56,20274056,599.0,1,1,0.2769060963126004
b0.1150_N128,0.115,128,19,57,20274057,724.5,1,1,0.2606669390084203
b0.1150_N128,0.115,128,19,58,20274058,337.5,1,1,0.21667414694682963
b0.1150_N128,0.115,128,19,59,20274059,906.0,1,1,0.3010466783924736
b0.1150_N128,0.115,128,19,60,20274060,470.0,1,1,0.23614530448863222
b0.1150_N128,0.115,128,19,61,20274061,173.5,1,1,0.20150181560921973
b0.1150_N128,0.115,128,19,62,20274062,169.0,1,1,0.1957195113103598
b0.1150_N128,0.115,128,19,63,20274063,663.5,1,1,0.2720182289715932
b0.1150_N128,0.115,128,19,64,20274064,1607.5,1,1,0.2655462909293376
b0.1150_N128,0.115,128,19,65,20274065,1033.5,1,1,0.24376004590697906
b0.1150_N128,0.115,128,19,66,20274066,407.5,1,1,0.22175526243234042
b0.1150_N128,0.115,128,19,67,20274067,1201.0,1,1,0.2820116162016156
b0.1150_N128,0.115,128,19,68,20274068,590.0,1,1,0.28856372503512107
b0.1150_N128,0.115,128,19,69,20274069,879.5,1,1,0.2690191557216693
b0.1150_N128,0.115,128,19,70,20274070,312.5,1,1,0.253933607128066
b0.1150_N128,0.115,128,19,71,20274071,625.0,1,1,0.2639929395783808
b0.1150_N128,0.115,128,19,72,20274072,814.5,1,1,0.2868305362188776
b0.1150_N128,0.115,128,19,73,20274073,291.5,1,1,0.25733358787509336
b0.1150_N128,0.115,128,19,74,20274074,247.5,1,1,0.215133714606967
b0.1150_N128,0.115,128,19,75,20274075,386.0,1,1,0.2753150507387931
b0.1150_N128,0.115,128,19,76,20274076,922.5,1,1,0.254428563517105
b0.1150_N128,0.115,128,19,77,20274077,2877.5,1,1,0.2931193301137112
b0.1150_N128,0.115,128,19,78,20274078,167.0,1,1,0.23647584778932182
b0.1150_N128,0.115,128,19,79,20274079,644.5,1,1,0.2800134571172104
b0.1150_N128,0.115,128,19,80,20274080,1119.0,1,1,0.26557715419793826
b0.1150_N128,0.115,128,19,81,20274081,642.5,1,1,0.2823910100407733
b0.1150_N128,0.115,128,19,82,20274082,1161.0,1,1,0.2875020592550813
b0.1150_N128,0.115,128,19,83,20274083,1169.0,1,1,0.27531215631920386
b0.1150_N128,0.115,128,19,84,20274084,1905.5,1,1,0.2687039076280584
b0.1150_N128,0.115,128,19,85,20274085,3005.5,1,1,0.30324975753348693
b0.1150_N128,0.115,128,19,86,20274086,3875.0,1,1,0.27332505695117815
b0.1150_N128,0.115,128,19,87,20274087,142.5,1,1,0.21224710385351436
b0.1150_N128,0.115,128,19,88,20274088,592.5,1,1,0.2575851320059947
b0.1150_N128,0.115,128,19,89,20274089,1119.0,1,1,0.2923115925027912
b0.1150_N128,0.115,128,19,90,20274090,853.0,1,1,0.2896598983882419
b0.1150_N128,0.115,128,19,91,20274091,673.5,1,1,0.24948757151380813
b0.1150_N128,0.115,128,19,92,20274092,190.5,1,1,0.21852596676099378
b0.1150_N128,0.115,128,19,93,20274093,833.0,1,1,0.2913977681247329
b0.1150_N128,0.115,128,19,94,20274094,342.0,1,1,0.22332758139652253
b0.1150_N128,0.115,128,19,95,20274095,248.5,1,1,0.26698974531126174
b0.1150_N128,0.115,128,19,96,20274096,499.5,1,1,0.26670380880500555
b0.1150_N128,0.115,128,19,97,20274097,286.0,1,1,0.2292358238884378
b0.1150_N128,0.115,128,19,98,20274098,1031.5,1,1,0.2855844805956546
b0.1150_N128,0.115,128,19,99,20274099,1969.0,1,1,0.2809083213385153
b0.1150_N256,0.115,256,38,0,20274100,725.5,1,1,0.2616569318343492
b0.1150_N256,0.115,256,38,1,20274101,1063.5,1,1,0.23869835113112364
b0.1150_N256,0.115,256,38,2,20274102,1416.5,1,1,0.29629962714140706
b0.1150_N256,0.115,256,38,3,20274103,2128.5,1,1,0.27199212455771027
b0.1150_N256,0.115,256,38,4,20274104,1787.5,1,1,0.26645862922838587
b0.1150_N256,0.115,256,38,5,20274105,362.5,1,1,0.21367860879060496
b0.1150_N256,0.115,256,38,6,20274106,474.5,1,1,0.26349260145094233
b0.1150_N256,0.115,256,38,7,20274107,411.5,1,1,0.2544744955526682
b0.1150_N256,0.115,256,38,8,20274108,537.5,1,1,0.2590354978014905
b0.1150_N256,0.115,256,38,9,20274109,324.0,1,1,0.2844778798115677
b0.1150_N256,0.115,256,38,10,20274110,920.0,1,1,0.24628172591868044
b0.1150_N256,0.115,256,38,11,20274111,623.5,1,1,0.2474910738838862
b0.1150_N256,0.115,256,38,12,20274112,891.0,1,1,0.2615865177271708
b0.1150_N256,0.115,256,38,13,20274113,842.5,1,1,0.27273974679491525
b0.1150_N256,0.115,256,38,14,20274114,904.5,1,1,0.2798424230527751
b0.1150_N256,0.115,256,38,15,20274115,202.0,1,1,0.21462063821238392
b0.1150_N256,0.115,256,38,16,20274116,442.5,1,1,0.2476847421382118
b0.1150_N256,0.115,256,38,17,20274117,650.5,1,1,0.2731495134835524
b0.1150_N256,0.115,256,38,18,20274118,117.0,1,1,0.14884467646956176
b0.1150_N256,0.115,256,38,19,20274119,501.0,1,1,0.24901735125107674
b0.1150_N256,0.115,256,38,20,20274120,830.5,1,1,0.2709824556278171
b0.1150_N256,0.115,256,38,21,20274121,2107.0,1,1,0.2913495813731891
b0.1150_N256,0.115,256,38,22,20274122,276.0,1,1,0.27366384335672567
b0.1150_N256,0.115,256,38,23,20274123,362.0,1,1,0.2758879214377695
b0.1150_N256,0.115,256,38,24,20274124,453.5,1,1,0.26904922749189214
b0.1150_N256,0.115,256,38,25,20274125,393.5,1,1,0.23884312341391964
b0.1150_N256,0.115,256,38,26,20274126,587.0,1,1,0.30580614795815086
b0.1150_N256,0.115,256,38,27,20274127,368.5,1,1,0.2868880404090667
b0.1150_N256,0.115,256,38,28,20274128,528.5,1,1,0.2329520050916486
b0.1150_N256,0.115,256,38,29,20274129,740.5,1,1,0.2577028646897009
b0.1150_N256,0.115,256,38,30,20274130,1783.0,1,1,0.2661198419915722
b0.1150_N256,0.115,256,38,31,20274131,261.0,1,1,0.17736262903557262
b0.1150_N256,0.115,256,38,32,20274132,167.0,1,1,0.23896992137667555
b0.1150_N256,0.115,256,38,33,20274133,287.5,1,1,0.2525421377888774
b0.1150_N256,0.115,256,38,34,20274134,494.0,1,1,0.2656381458020841
b0.1150_N256,0.115,256,38,35,20274135,991.0,1,1,0.26870701044838363
b0.1150_N256,0.115,256,38,36,20274136,1594.0,1,1,0.297187174791188
b0.1150_N256,0.115,256,38,37,20274137,449.5,1,1,0.2537579833639663
b0.1150_N256,0.115,256,38,38,20274138,1270.0,1,1,0.2645774043987974
b0.1150_N256,0.115,256,38,39,20274139,2886.5,1,1,0.29654642850368806
b0.1150_N256,0.115,256,38,40,20274140,594.5,1,1,0.2576364061134682
b0.1150_N256,0.115,256,38,41,20274141,1417.0,1,1,0.309934638303778
b0.1150_N256,0.115,256,38,42,20274142,246.5,1,1,0.27321028956484317
b0.1150_N256,0.115,256,38,43,20274143,1249.5,1,1,0.24894953371620132
b0.1150_N256,0.115,256,38,44,20274144,405.0,1,1,0.25756779051523604
b0.1150_N256,0.115,256,38,45,20274145,195.0,1,1,0.209123944781513
b0.1150_N256,0.115,256,38,46,20274146,424.0,1,1,0.25154149257549296
b0.1150_N256,0.115,256,38,47,20274147,336.0,1,1,0.25440382317611276
b0.1150_N256,0.115,256,38,48,20274148,1180.0,1,1,0.2741940384781132
b0.1150_N256,0.115,256,38,49,20274149,1478.5,1,1,0.2676648966442009
b0.1150_N256,0.115,256,38,50,20274150,497.0,1,1,0.24681798787337125
b0.1150_N256,0.115,256,38,51,20274151,827.5,1,1,0.2686065940388487
b0.1150_N256,0.115,256,38,52,20274152,713.5,1,1,0.24737744192027272
b0.1150_N256,0.115,256,38,53,20274153,662.5,1,1,0.26386821120275183
b0.1150_N256,0.115,256,38,54,20274154,250.0,1,1,0.2714517964305827
b0.1150_N256,0.115,256,38,55,20274155,795.5,1,1,0.30467458565054667
b0.1150_N256,0.115,256,38,56,20274156,2265.0,1,1,0.3254030538252035
b0.1150_N256,0.115,256,38,57,20274157,925.0,1,1,0.27048922936949915
b0.1150_N256,0.115,256,38,58,20274158,247.0,1,1,0.23039229040658332
b0.1150_N256,0.115,256,38,59,20274159,597.0,1,1,0.28078139443948114
b0.1150_N256,0.115,256,38,60,20274160,669.5,1,1,0.27212137574150813
b0.1150_N256,0.115,256,38,61,20274161,704.0,1,1,0.25158701732526867
b0.1150_N256,0.115,256,38,62,20274162,437.0,1,1,0.23404372484111616
b0.1150_N256,0.115,256,38,63,20274163,1602.0,1,1,0.2832392261767422
b0.1150_N256,0.115,256,38,64,20274164,597.0,1,1,0.2346569413234467
b0.1150_N256,0.115,256,38,65,20274165,181.0,1,1,0.19477844390526322
b0.1150_N256,0.115,256,38,66,20274166,2002.5,1,1,0.322396162726434
b0.1150_N256,0.115,256,38,67,20274167,241.0,1,1,0.242353212877636
b0.1150_N256,0.115,256,38,68,20274168,1241.5,1,1,0.21859055981173808
b0.1150_N256,0.115,256,38,69,20274169,887.0,1,1,0.28090560485244515
b0.1150_N256,0.115,256,38,70,20274170,338.0,1,1,0.23636590126286244
b0.1150_N256,0.115,256,38,71,20274171,979.5,1,1,0.28790705797357147
b0.1150_N256,0.115,256,38,72,20274172,931.0,1,1,0.32485347382436297
b0.1150_N256,0.115,256,38,73,20274173,1968.0,1,1,0.3080220374170569
b0.1150_N256,0.115,256,38,74,20274174,219.5,1,1,0.269097216190553
b0.1150_N256,0.115,256,38,75,20274175,608.5,1,1,0.21712673858809858
